"X","Y","DateTime","ID"
1098984.04080532,-2108140.45211725,2013-07-25 02:08:00,"MET.K1"
1098064.72637827,-2108076.25123509,2013-07-25 06:08:00,"MET.K1"
1097678.15935694,-2107533.36563938,2013-07-25 10:08:00,"MET.K1"
1097935.32814035,-2107202.52535881,2013-07-25 14:08:00,"MET.K1"
1098384.77651056,-2106519.84775684,2013-07-25 18:08:00,"MET.K1"
1098614.19091165,-2106393.82530963,2013-07-25 22:08:00,"MET.K1"
1098498.71487348,-2106267.77855906,2013-07-26 02:08:00,"MET.K1"
1098485.76880286,-2106177.29172831,2013-07-26 06:08:00,"MET.K1"
1098872.94365309,-2105589.34292634,2013-07-26 10:08:00,"MET.K1"
1100233.97939759,-2105445.45094707,2013-07-26 14:08:00,"MET.K1"
1101748.15517844,-2106549.8572927,2013-07-26 18:08:00,"MET.K1"
1101456.30171795,-2107750.24926465,2013-07-26 22:08:00,"MET.K1"
1100932.60947291,-2106935.93422926,2013-07-27 02:08:00,"MET.K1"
1099540.58504049,-2107451.25375969,2013-07-27 06:08:00,"MET.K1"
1099163.54470899,-2107072.09715029,2013-07-27 10:08:00,"MET.K1"
1098768.1369604,-2107031.50823084,2013-07-27 14:08:00,"MET.K1"
1098409.51832797,-2107554.76775413,2013-07-27 18:08:00,"MET.K1"
1098418.78728237,-2108118.83069153,2013-07-27 22:08:00,"MET.K1"
1098371.70058601,-2108102.85279078,2013-07-28 02:09:00,"MET.K1"
1098195.81987274,-2108275.08012794,2013-07-28 06:08:00,"MET.K1"
1098758.13392745,-2108583.48846414,2013-07-28 10:08:00,"MET.K1"
1099085.5185042,-2108894.31816615,2013-07-28 14:08:00,"MET.K1"
1100413.71357913,-2108745.00079095,2013-07-28 18:08:00,"MET.K1"
1100927.03925314,-2109225.37307723,2013-07-28 22:08:00,"MET.K1"
1100143.78668237,-2109695.8933346,2013-07-29 02:08:00,"MET.K1"
1098802.30590173,-2109963.75902348,2013-07-29 10:42:00,"MET.K1"
1099039.01368991,-2110199.38105827,2013-07-29 14:42:00,"MET.K1"
1099854.03954925,-2110508.2526334,2013-07-29 18:41:00,"MET.K1"
1099627.89629925,-2110534.27512719,2013-07-30 02:42:00,"MET.K1"
1099497.40316813,-2110481.11527707,2013-07-30 06:41:00,"MET.K1"
1099872.82903016,-2110581.14174685,2013-07-30 10:41:00,"MET.K1"
1101728.44594359,-2108490.80294962,2013-07-30 14:43:00,"MET.K1"
1102788.04735638,-2109575.05656295,2013-07-30 18:41:00,"MET.K1"
1102951.38617955,-2110048.55224289,2013-07-30 22:41:00,"MET.K1"
1103230.86790452,-2110268.95790743,2013-07-31 02:41:00,"MET.K1"
1103928.44356813,-2110610.89436189,2013-07-31 06:42:00,"MET.K1"
1103516.17557124,-2111250.20771917,2013-07-31 10:42:00,"MET.K1"
