"X","Y","DateTime","ID","dry_recurse$revisits","revisits"
1117168.42764985,-2064605.2250641,2014-07-09 01:43:00,"MET.K4",24,24
1116985.20207607,-2064586.27606857,2014-07-09 02:44:00,"MET.K4",31,31
1116944.99419811,-2064518.23182148,2014-07-09 03:43:00,"MET.K4",31,31
1116826.1891006,-2064095.4220189,2014-07-09 04:43:00,"MET.K4",26,26
1116806.76359867,-2064094.78923957,2014-07-09 05:43:00,"MET.K4",26,26
1116848.1640008,-2064072.03922223,2014-07-09 06:43:00,"MET.K4",28,28
1116761.81585724,-2064063.66541556,2014-07-09 07:43:00,"MET.K4",27,27
1116504.92509705,-2063918.12629574,2014-07-09 08:43:00,"MET.K4",30,30
1116465.89520156,-2063922.41680844,2014-07-09 09:42:00,"MET.K4",32,32
1116459.25322767,-2063909.22431452,2014-07-09 10:43:00,"MET.K4",31,31
1116385.0790395,-2064069.93574281,2014-07-09 11:43:00,"MET.K4",30,30
1116371.04078243,-2064338.26437625,2014-07-09 12:43:00,"MET.K4",29,29
1116529.89602098,-2064888.42591005,2014-07-09 13:42:00,"MET.K4",29,29
1116438.92519626,-2065076.39472774,2014-07-09 14:43:00,"MET.K4",30,30
1116613.24632873,-2065476.9135395,2014-07-09 15:43:00,"MET.K4",37,37
1116624.06896123,-2065632.97790994,2014-07-09 16:43:00,"MET.K4",43,43
1117320.07642026,-2066133.93726105,2014-07-09 17:43:00,"MET.K4",120,120
1117484.01109552,-2065497.89429928,2014-07-09 18:43:00,"MET.K4",47,47
1117638.49631562,-2065043.20879415,2014-07-09 19:43:00,"MET.K4",33,33
1117639.26115948,-2064694.73092266,2014-07-09 20:43:00,"MET.K4",27,27
1117224.18015025,-2064738.65701577,2014-07-11 18:43:00,"MET.K4",33,33
1117341.00423833,-2065817.6317233,2014-07-11 19:43:00,"MET.K4",111,111
1117242.08952675,-2065923.7740024,2014-07-11 20:33:00,"MET.K4",114,114
1116706.78532254,-2065318.68895902,2014-07-11 21:31:00,"MET.K4",37,37
1116490.52440367,-2064577.57528603,2014-07-11 22:31:00,"MET.K4",27,27
1116305.51230755,-2064124.80973702,2014-07-11 23:31:00,"MET.K4",28,28
1116482.54808907,-2063465.094417,2014-07-12 00:32:00,"MET.K4",22,22
1116617.34817304,-2063777.19756356,2014-07-13 19:21:00,"MET.K4",26,26
1116633.75805087,-2064250.42703299,2014-07-13 20:20:00,"MET.K4",28,28
1116953.75156173,-2065551.03967284,2014-07-13 21:20:00,"MET.K4",46,46
1118035.17752933,-2065508.47456759,2014-07-13 22:20:00,"MET.K4",33,33
1119920.84496021,-2064335.52075822,2014-07-16 17:09:00,"MET.K4",21,21
1117271.08630201,-2066226.87885955,2014-07-16 19:09:00,"MET.K4",119,119
1117912.12208352,-2066353.47367408,2014-07-16 20:09:00,"MET.K4",39,39
1118420.40568573,-2066377.50185537,2014-07-16 21:09:00,"MET.K4",35,35
1118430.45505311,-2066394.51437359,2014-07-16 22:09:00,"MET.K4",36,36
1118878.1340019,-2066650.14926039,2014-07-16 23:10:00,"MET.K4",40,40
1119238.11784553,-2066830.62943059,2014-07-17 00:09:00,"MET.K4",31,31
1119757.11981743,-2066905.10156408,2014-07-17 01:09:00,"MET.K4",30,30
1120250.54330187,-2066897.18074693,2014-07-17 02:09:00,"MET.K4",24,24
1118786.8193991,-2066361.67956189,2014-07-18 18:45:00,"MET.K4",29,29
1117277.9671117,-2066232.66461239,2014-07-18 19:45:00,"MET.K4",119,119
1117399.06601548,-2066475.74915766,2014-07-21 20:32:00,"MET.K4",100,100
1118991.33372504,-2079775.09453895,2014-07-23 04:32:00,"MET.K4",59,59
1120055.41637048,-2067079.87095024,2014-07-25 10:38:00,"MET.K4",28,28
1118449.38974238,-2066734.37353134,2014-07-25 11:39:00,"MET.K4",38,38
1118070.96795092,-2066631.16641547,2014-07-25 12:38:00,"MET.K4",37,37
1117920.46186107,-2066639.22459339,2014-07-25 13:38:00,"MET.K4",27,27
1117324.22529273,-2066169.2939819,2014-07-25 14:39:00,"MET.K4",119,119
1116997.14281883,-2065033.41217153,2014-07-25 15:38:00,"MET.K4",36,36
1116091.41122972,-2065380.20632617,2014-07-25 19:38:00,"MET.K4",25,25
1116576.57261293,-2065408.98495933,2014-07-25 20:38:00,"MET.K4",34,34
1116998.50081414,-2065100.19039511,2014-07-25 21:39:00,"MET.K4",37,37
1117099.77048171,-2065138.71331621,2014-07-25 22:38:00,"MET.K4",43,43
1117353.9529806,-2065258.2271608,2014-07-25 23:38:00,"MET.K4",40,40
1118000.65948244,-2065537.00646534,2014-07-28 00:21:00,"MET.K4",35,35
1117723.50532749,-2066391.8023506,2014-07-28 01:20:00,"MET.K4",94,94
1118514.20829763,-2066590.04511813,2014-07-28 02:21:00,"MET.K4",41,41
1119210.10887955,-2066822.2966545,2014-07-28 03:20:00,"MET.K4",29,29
1119542.48654416,-2066820.20795015,2014-07-28 04:20:00,"MET.K4",27,27
1119546.57019904,-2066857.41749319,2014-07-28 05:21:00,"MET.K4",27,27
1119623.40509069,-2066832.12801734,2014-07-28 06:20:00,"MET.K4",30,30
1119812.81679859,-2066769.7442258,2014-07-28 07:20:00,"MET.K4",28,28
1120842.18775622,-2067020.41259003,2014-07-28 15:20:00,"MET.K4",21,21
1120437.22699166,-2066971.89761944,2014-07-28 18:22:00,"MET.K4",22,22
1119860.92643658,-2066865.86579576,2014-07-28 19:20:00,"MET.K4",31,31
1119695.67243959,-2066784.44337132,2014-07-28 20:20:00,"MET.K4",29,29
1119541.62399653,-2066738.61150679,2014-07-28 21:20:00,"MET.K4",27,27
1119385.99919254,-2066740.9290395,2014-07-28 22:20:00,"MET.K4",28,28
1118235.3791766,-2066414.08902708,2014-07-28 23:20:00,"MET.K4",33,33
1117778.94526817,-2066263.85037687,2014-07-29 00:21:00,"MET.K4",88,88
1117328.37790666,-2066475.29574013,2014-07-29 01:20:00,"MET.K4",99,99
1117797.04535778,-2066629.63101672,2014-07-29 02:20:00,"MET.K4",25,25
1119322.43914821,-2079858.30878092,2014-07-31 19:40:00,"MET.K4",29,29
1118857.23432945,-2079770.67570764,2014-07-31 20:40:00,"MET.K4",64,64
1118726.38116022,-2080203.8651589,2014-08-01 19:40:00,"MET.K4",74,74
1119073.00468779,-2079601.67304502,2014-08-01 20:40:00,"MET.K4",26,26
1119007.76929083,-2079705.19121171,2014-08-03 22:41:00,"MET.K4",34,34
1118962.07034455,-2080341.40043438,2014-08-03 23:40:00,"MET.K4",76,76
1119350.78781287,-2080391.29437666,2014-08-04 00:40:00,"MET.K4",32,32
1117315.55134468,-2066055.93276739,2014-08-05 20:02:00,"MET.K4",115,115
1117064.15241055,-2064713.04910326,2014-08-05 22:02:00,"MET.K4",30,30
1116766.87226389,-2064071.24532411,2014-08-05 23:02:00,"MET.K4",27,27
1116836.40827706,-2053329.47562506,2014-08-07 21:02:00,"MET.K4",36,36
1116533.45393132,-2062063.50004459,2014-08-08 16:57:00,"MET.K4",21,21
1116741.74829556,-2064950.93915142,2014-08-08 19:42:00,"MET.K4",33,33
1117427.82551338,-2066569.3746005,2014-08-08 21:26:00,"MET.K4",94,94
1117861.35771369,-2066717.00402509,2014-08-08 22:25:00,"MET.K4",24,24
1118334.55998004,-2066732.47137816,2014-08-08 23:25:00,"MET.K4",38,38
1118547.84501781,-2066750.56946487,2014-08-09 00:24:00,"MET.K4",41,41
1118864.15447564,-2066807.26378234,2014-08-09 01:25:00,"MET.K4",38,38
1118946.345464,-2066780.29296724,2014-08-09 02:24:00,"MET.K4",37,37
1119305.72534807,-2066547.35834667,2014-08-09 03:24:00,"MET.K4",30,30
1119690.33947233,-2066461.70571046,2014-08-09 04:25:00,"MET.K4",24,24
1119835.26354363,-2066570.26802922,2014-08-09 06:24:00,"MET.K4",21,21
1119855.13339486,-2066772.98548936,2014-08-09 08:24:00,"MET.K4",27,27
1119827.67636133,-2066801.74687819,2014-08-09 09:25:00,"MET.K4",29,29
1119733.66284473,-2066757.88124116,2014-08-09 10:25:00,"MET.K4",29,29
1119703.16048306,-2066771.71172283,2014-08-09 11:25:00,"MET.K4",27,27
1119698.71803033,-2066799.37329318,2014-08-09 12:24:00,"MET.K4",30,30
1119690.26003557,-2066841.73448786,2014-08-09 13:25:00,"MET.K4",30,30
1119478.20531093,-2066947.86746624,2014-08-09 14:25:00,"MET.K4",29,29
1119416.04237355,-2066956.95374344,2014-08-09 15:25:00,"MET.K4",27,27
1119147.83880482,-2066942.60798382,2014-08-09 16:25:00,"MET.K4",29,29
1118955.98608217,-2066917.7895267,2014-08-09 17:25:00,"MET.K4",36,36
1118868.23096237,-2066790.71313961,2014-08-09 18:25:00,"MET.K4",38,38
1117466.23330647,-2066259.20040004,2014-08-09 19:25:00,"MET.K4",114,114
1117638.44852178,-2065857.00035487,2014-08-09 20:24:00,"MET.K4",89,89
1117698.44811152,-2065968.32989429,2014-08-09 21:24:00,"MET.K4",99,99
1118868.04914403,-2066796.26854209,2014-08-11 18:24:00,"MET.K4",38,38
1117276.55113815,-2066167.73812577,2014-08-11 19:24:00,"MET.K4",121,121
1117821.06989497,-2065677.58817113,2014-08-11 20:24:00,"MET.K4",42,42
1117316.6786361,-2066183.87718807,2014-08-14 19:56:00,"MET.K4",119,119
1117517.52169856,-2066095.8922907,2014-08-14 20:56:00,"MET.K4",112,112
1117492.53114424,-2065236.79539163,2014-08-14 21:56:00,"MET.K4",35,35
1117532.35166818,-2064991.54837607,2014-08-14 22:56:00,"MET.K4",34,34
1117569.19766549,-2064783.27743408,2014-08-14 23:56:00,"MET.K4",30,30
1116661.52190428,-2064049.27673562,2014-08-16 16:56:00,"MET.K4",28,28
1116912.95603143,-2064904.61541588,2014-08-16 17:56:00,"MET.K4",33,33
1117283.372627,-2066175.37492923,2014-08-16 18:56:00,"MET.K4",120,120
1117730.54478083,-2065743.221319,2014-08-16 19:57:00,"MET.K4",46,46
1117401.16545384,-2066086.53294617,2014-08-19 19:40:00,"MET.K4",115,115
1117261.51079345,-2066411.94000225,2014-08-19 20:40:00,"MET.K4",105,105
1117286.96409792,-2066173.63914366,2014-08-21 20:39:00,"MET.K4",119,119
1117803.1950601,-2065791.93649462,2014-08-21 21:40:00,"MET.K4",45,45
1118420.51550973,-2065671.21977889,2014-08-21 22:40:00,"MET.K4",22,22
1116784.09889592,-2064247.908671,2014-08-24 16:39:00,"MET.K4",27,27
1116411.37199009,-2064782.61273022,2014-08-24 17:38:00,"MET.K4",24,24
1116948.77631469,-2066299.78065998,2014-08-24 18:38:00,"MET.K4",104,104
1117281.566887,-2066772.21861832,2014-08-24 19:38:00,"MET.K4",24,24
1107764.50496338,-2075647.79083548,2014-08-26 20:50:00,"MET.K4",23,23
1112331.38603411,-2080728.28410282,2014-08-28 11:26:00,"MET.K4",21,21
1113189.39064921,-2084141.05730817,2014-08-28 13:25:00,"MET.K4",43,43
1118177.74987044,-2080450.89068667,2014-08-30 00:25:00,"MET.K4",22,22
1118742.53489841,-2080517.69308014,2014-08-30 01:25:00,"MET.K4",71,71
1118728.94373432,-2080126.08926395,2015-06-02 19:29:00,"MET.K4",75,75
1118655.75251133,-2080095.87070973,2015-06-02 20:29:00,"MET.K4",74,74
1118130.44206883,-2080009.98289103,2015-06-02 21:29:00,"MET.K4",26,26
1117952.23731796,-2079950.35759847,2015-06-02 22:29:00,"MET.K4",23,23
1118467.13636513,-2080137.85781696,2015-06-04 17:30:00,"MET.K4",73,73
1118659.25185793,-2080418.54987264,2015-06-04 18:29:00,"MET.K4",72,72
1118702.74138043,-2080546.04318003,2015-06-04 19:29:00,"MET.K4",67,67
1118755.58757522,-2080175.1671466,2015-06-06 00:15:00,"MET.K4",76,76
1118675.39697271,-2079445.82895945,2015-06-06 18:45:00,"MET.K4",21,21
1118845.99086705,-2080272.69101961,2015-06-06 19:44:00,"MET.K4",74,74
1118841.39438553,-2079983.34349478,2015-06-06 20:45:00,"MET.K4",76,76
1118787.75319068,-2079735.01782476,2015-06-06 21:44:00,"MET.K4",60,60
1118634.87842998,-2079388.88023007,2015-06-06 23:44:00,"MET.K4",22,22
1118863.60036892,-2080006.32107303,2015-06-08 16:45:00,"MET.K4",77,77
1117351.6563985,-2066303.65819279,2015-06-09 20:44:00,"MET.K4",113,113
1117330.00592946,-2066154.6520262,2015-06-11 00:45:00,"MET.K4",118,118
1117615.4469172,-2066453.1540094,2015-06-11 01:44:00,"MET.K4",104,104
1119502.43382754,-2066909.73138003,2015-06-11 09:44:00,"MET.K4",29,29
1118972.93671875,-2066669.93612589,2015-06-11 10:45:00,"MET.K4",37,37
1118372.38805628,-2066170.16368055,2015-06-11 15:45:00,"MET.K4",25,25
1118379.92476293,-2066426.23000373,2015-06-11 19:03:00,"MET.K4",34,34
1118581.8133977,-2079498.3615124,2015-06-13 01:31:00,"MET.K4",21,21
1118748.71827123,-2080115.61789054,2015-06-13 02:31:00,"MET.K4",76,76
1118824.53326347,-2080066.20980817,2015-06-14 20:46:00,"MET.K4",77,77
1119006.27269449,-2080607.95443729,2015-06-14 21:46:00,"MET.K4",55,55
1118692.32210112,-2080701.42050169,2015-06-16 18:32:00,"MET.K4",39,39
1118735.73682004,-2080348.77121325,2015-06-16 19:33:00,"MET.K4",72,72
1113128.36849665,-2084494.9621215,2015-06-17 13:32:00,"MET.K4",43,43
1113212.15993145,-2084308.63141624,2015-06-17 14:32:00,"MET.K4",45,45
1113251.81441095,-2084283.97725267,2015-06-17 15:33:00,"MET.K4",45,45
1113300.83357064,-2084242.94782686,2015-06-17 16:33:00,"MET.K4",45,45
1113571.80252255,-2084218.45253389,2015-06-17 17:32:00,"MET.K4",49,49
1113883.22195104,-2084198.99296274,2015-06-17 18:32:00,"MET.K4",41,41
1114183.63941194,-2084245.91149636,2015-06-17 19:33:00,"MET.K4",21,21
1114299.03314029,-2084388.72083078,2015-06-17 20:32:00,"MET.K4",21,21
1118735.38128182,-2080252.36170658,2015-06-18 19:33:00,"MET.K4",73,73
1118623.50639576,-2080752.91305868,2015-06-18 20:33:00,"MET.K4",26,26
1118777.97191777,-2080835.86421616,2015-06-20 02:05:00,"MET.K4",27,27
1118967.7121882,-2080491.74628171,2015-06-20 03:05:00,"MET.K4",73,73
1118732.22819015,-2080133.61311932,2015-06-21 18:32:00,"MET.K4",75,75
1118719.31265999,-2080311.15403647,2015-06-21 19:33:00,"MET.K4",72,72
1118587.2960334,-2080190.01429782,2015-06-23 17:32:00,"MET.K4",75,75
1118019.81759108,-2080258.45750553,2015-06-23 18:32:00,"MET.K4",22,22
1107767.13568129,-2075566.32378437,2015-06-25 19:18:00,"MET.K4",23,23
1118627.46015247,-2080096.79287509,2015-06-27 16:18:00,"MET.K4",74,74
1118775.92538099,-2079289.71209276,2015-06-27 17:17:00,"MET.K4",21,21
1119067.3500395,-2079558.84793863,2015-06-27 19:18:00,"MET.K4",25,25
1117664.88599651,-2065913.4758179,2015-06-29 19:06:00,"MET.K4",93,93
1117888.60382807,-2065179.28111203,2015-06-29 20:06:00,"MET.K4",37,37
1117969.67282558,-2065024.35889133,2015-06-29 21:06:00,"MET.K4",28,28
1118004.69947484,-2065088.53053062,2015-06-29 22:06:00,"MET.K4",33,33
1116958.85359997,-2065069.23800181,2015-07-01 18:52:00,"MET.K4",41,41
1117281.46464267,-2066342.14864116,2015-07-01 19:53:00,"MET.K4",111,111
1117607.35486526,-2065943.11076188,2015-07-01 20:53:00,"MET.K4",110,110
1117702.74847016,-2065349.31923845,2015-07-01 21:52:00,"MET.K4",46,46
1117544.33628157,-2064949.30269756,2015-07-01 22:53:00,"MET.K4",32,32
1117193.58681372,-2064429.94176312,2015-07-01 23:52:00,"MET.K4",23,23
1116978.90023035,-2064074.44444317,2015-07-02 00:52:00,"MET.K4",26,26
1116841.20378322,-2064014.34700964,2015-07-02 01:52:00,"MET.K4",29,29
1116751.94425447,-2064041.099363,2015-07-02 02:52:00,"MET.K4",27,27
1116357.55976374,-2063720.5440761,2015-07-02 03:52:00,"MET.K4",28,28
1116343.67383574,-2063712.67812896,2015-07-02 05:53:00,"MET.K4",28,28
1116161.24241,-2063723.42529401,2015-07-02 06:52:00,"MET.K4",23,23
1116240.03553568,-2064072.62893834,2015-07-02 07:52:00,"MET.K4",26,26
1116494.84799152,-2064010.48296861,2015-07-02 08:52:00,"MET.K4",31,31
1116523.59824023,-2063670.33733663,2015-07-02 09:53:00,"MET.K4",23,23
1116477.67214802,-2063451.95945114,2015-07-02 10:53:00,"MET.K4",22,22
1116885.0535319,-2063645.03303409,2015-07-02 11:53:00,"MET.K4",25,25
1116940.11046502,-2064071.32762731,2015-07-02 12:52:00,"MET.K4",27,27
1116904.96250733,-2064227.74758343,2015-07-02 13:53:00,"MET.K4",25,25
1117143.40340268,-2064830.56326126,2015-07-02 14:52:00,"MET.K4",35,35
1117303.11096804,-2065028.55975947,2015-07-02 15:53:00,"MET.K4",44,44
1117441.316516,-2065452.01141261,2015-07-02 16:52:00,"MET.K4",47,47
1117374.68715692,-2065868.78171519,2015-07-02 17:52:00,"MET.K4",110,110
1117185.88857177,-2065912.67208648,2015-07-02 18:52:00,"MET.K4",115,115
1117025.89085776,-2065507.0485765,2015-07-02 19:53:00,"MET.K4",45,45
1116888.00944963,-2064964.97500111,2015-07-02 20:52:00,"MET.K4",35,35
1116837.3809407,-2064457.26076468,2015-07-02 21:52:00,"MET.K4",28,28
1116754.0885021,-2064083.80417216,2015-07-02 22:52:00,"MET.K4",27,27
1116446.34908321,-2063925.48755717,2015-07-02 23:52:00,"MET.K4",31,31
1116012.30124257,-2063900.24114416,2015-07-03 11:52:00,"MET.K4",22,22
1116376.16485315,-2063637.73318259,2015-07-03 15:52:00,"MET.K4",25,25
1116496.47569164,-2063960.48600135,2015-07-03 16:52:00,"MET.K4",31,31
1116487.61609633,-2065209.59341829,2015-07-03 17:52:00,"MET.K4",29,29
1116889.83349527,-2066047.60582017,2015-07-03 18:52:00,"MET.K4",93,93
1117589.62479019,-2065890.62678634,2015-07-03 19:52:00,"MET.K4",107,107
1117886.92423504,-2065555.53706994,2015-07-03 20:52:00,"MET.K4",43,43
1118013.98913077,-2065237.13374586,2015-07-03 21:52:00,"MET.K4",34,34
1118150.97410916,-2064885.68639969,2015-07-03 22:52:00,"MET.K4",21,21
1118197.77748648,-2065346.94785309,2015-07-05 21:05:00,"MET.K4",30,30
1117901.52783295,-2066353.12755769,2015-07-05 23:05:00,"MET.K4",40,40
1118862.78804954,-2066632.96299668,2015-07-06 00:05:00,"MET.K4",40,40
1119135.58573348,-2066830.97917461,2015-07-06 01:05:00,"MET.K4",30,30
1119329.38875689,-2066850.30280786,2015-07-06 02:05:00,"MET.K4",30,30
1120126.46150953,-2066961.70281772,2015-07-06 03:05:00,"MET.K4",25,25
1118739.28628676,-2080133.84567002,2015-07-08 00:27:00,"MET.K4",75,75
1118733.9929789,-2080133.67126546,2015-07-09 19:27:00,"MET.K4",75,75
1118259.28855082,-2080281.17174559,2015-07-09 20:27:00,"MET.K4",43,43
1118726.99590757,-2080131.58653943,2015-07-11 23:27:00,"MET.K4",75,75
1118770.65366298,-2080414.80623246,2015-07-12 00:27:00,"MET.K4",72,72
1113565.41943027,-2084251.60953458,2015-07-13 14:20:00,"MET.K4",50,50
1118738.4216487,-2080267.29205971,2015-07-13 23:14:00,"MET.K4",72,72
1118526.0334653,-2080119.40496159,2015-07-14 00:13:00,"MET.K4",78,78
1107686.92422938,-2075643.43300761,2015-07-15 18:59:00,"MET.K4",23,23
1107825.75701273,-2075720.20132634,2015-07-15 20:00:00,"MET.K4",23,23
1118556.512325,-2080159.33890955,2015-07-17 20:44:00,"MET.K4",74,74
1118757.22561527,-2080232.68874716,2015-07-17 21:43:00,"MET.K4",74,74
1119114.42558191,-2079738.36690296,2015-07-17 22:44:00,"MET.K4",29,29
1119120.95127006,-2079593.98339349,2015-07-17 23:44:00,"MET.K4",24,24
1117338.54532834,-2066217.95807419,2015-07-19 20:44:00,"MET.K4",116,116
1117645.03792673,-2065655.15711795,2015-07-19 21:44:00,"MET.K4",51,51
1117712.72556581,-2065314.42452299,2015-07-19 22:43:00,"MET.K4",46,46
1117747.74870713,-2065107.94800728,2015-07-19 23:43:00,"MET.K4",36,36
1116978.11970485,-2053322.94455775,2015-07-21 19:44:00,"MET.K4",37,37
1116983.49410398,-2053593.756813,2015-07-21 20:43:00,"MET.K4",37,37
1116985.70200021,-2065275.87625183,2015-07-22 18:44:00,"MET.K4",41,41
1117275.94685715,-2066186.25499108,2015-07-22 19:43:00,"MET.K4",121,121
1117172.41344198,-2065838.08295216,2015-07-22 20:44:00,"MET.K4",110,110
1117019.70417001,-2065371.52471094,2015-07-22 21:44:00,"MET.K4",39,39
1117000.80948163,-2064866.69684589,2015-07-22 22:43:00,"MET.K4",36,36
1116816.01600758,-2064082.11427313,2015-07-22 23:43:00,"MET.K4",26,26
1116660.97038105,-2063849.05839262,2015-07-23 00:44:00,"MET.K4",26,26
1116611.47309727,-2063686.17435866,2015-07-23 01:44:00,"MET.K4",24,24
1119178.51513464,-2099650.9178404,2015-07-29 18:33:00,"MET.K4",51,51
1119159.6191945,-2099635.45782059,2015-07-29 19:33:00,"MET.K4",50,50
1119177.06053725,-2099641.60033524,2015-07-29 20:33:00,"MET.K4",51,51
1119173.22733536,-2099650.74173533,2015-07-29 21:33:00,"MET.K4",50,50
1119173.47400318,-2099643.33514688,2015-07-29 22:33:00,"MET.K4",51,51
1119188.31454479,-2099621.58275881,2015-07-30 00:33:00,"MET.K4",49,49
1119203.68457975,-2099636.92537844,2015-07-30 01:33:00,"MET.K4",49,49
1119184.23462841,-2099638.13185979,2015-07-30 02:33:00,"MET.K4",49,49
1119178.63846973,-2099647.21454591,2015-07-30 03:33:00,"MET.K4",51,51
1119161.38214783,-2099635.51653214,2015-07-30 04:33:00,"MET.K4",50,50
1119171.77273542,-2099641.42423134,2015-07-30 05:33:00,"MET.K4",51,51
1119178.70015569,-2099645.36234311,2015-07-30 06:33:00,"MET.K4",50,50
1119171.95775355,-2099635.86873458,2015-07-30 08:33:00,"MET.K4",51,51
1112801.38105653,-2096234.61691343,2015-07-30 09:34:00,"MET.K4",26,26
1109085.35988299,-2105590.03484734,2014-06-02 19:55:00,"MET.K5",25,25
1115720.4806223,-2100385.10513601,2014-06-03 19:15:00,"MET.K5",26,26
1115440.94148278,-2100514.87845236,2014-06-03 20:15:00,"MET.K5",23,23
1115847.41072502,-2100281.79117387,2014-06-04 21:07:00,"MET.K5",29,29
1108925.29433155,-2105308.59175286,2014-06-05 17:07:00,"MET.K5",30,30
1115833.55692605,-2100273.91660552,2014-06-08 14:08:00,"MET.K5",29,29
1116014.65012582,-2100133.46963889,2014-06-08 15:07:00,"MET.K5",28,28
1115902.45871292,-2100324.39901659,2014-06-10 12:53:00,"MET.K5",28,28
1116226.07759423,-2099982.90531964,2014-06-10 20:54:00,"MET.K5",24,24
1119012.0541137,-2099615.71338468,2014-06-16 19:21:00,"MET.K5",54,54
1123616.67463171,-2112386.37253934,2014-06-21 20:22:00,"MET.K5",24,24
1123430.51860021,-2112363.40226379,2014-06-22 20:21:00,"MET.K5",23,23
1123463.04883417,-2112392.31106302,2014-06-24 21:48:00,"MET.K5",22,22
1123349.52936507,-2112829.74543589,2014-06-24 22:49:00,"MET.K5",21,21
1123546.59027208,-2112372.88223081,2014-06-26 13:48:00,"MET.K5",22,22
1123451.46910975,-2112369.67152908,2014-06-27 20:48:00,"MET.K5",22,22
1123483.05110765,-2112374.44634689,2014-06-29 18:48:00,"MET.K5",22,22
1123459.15114325,-2112403.30385739,2014-07-02 19:28:00,"MET.K5",22,22
1118985.85104297,-2099501.75392431,2014-07-05 21:49:00,"MET.K5",54,54
1119025.78566395,-2099627.29386651,2014-07-07 20:24:00,"MET.K5",53,53
1123492.11986868,-2112419.24987117,2014-07-08 19:25:00,"MET.K5",22,22
1123508.72350424,-2112397.56160338,2014-07-10 17:24:00,"MET.K5",21,21
1123461.03799692,-2112399.65979707,2014-07-10 20:25:00,"MET.K5",22,22
1118416.66807117,-2099584.77659703,2014-07-13 20:31:00,"MET.K5",24,24
1118967.65559144,-2099677.26637352,2014-07-13 21:31:00,"MET.K5",52,52
1123278.45532445,-2112323.04450479,2014-07-15 20:13:00,"MET.K5",23,23
1123454.8042434,-2112375.34626847,2014-07-16 01:13:00,"MET.K5",22,22
1123563.96586699,-2112432.7994906,2014-07-18 19:01:00,"MET.K5",21,21
1118992.99914701,-2099552.04666164,2014-07-19 19:01:00,"MET.K5",55,55
1118801.57761719,-2079583.45979763,2014-07-21 21:02:00,"MET.K5",25,25
1118885.89559779,-2066845.05067259,2014-07-23 17:59:00,"MET.K5",37,37
1117447.42432212,-2066023.16240203,2014-07-23 18:59:00,"MET.K5",113,113
1116845.48235528,-2053322.35446324,2014-07-25 21:34:00,"MET.K5",36,36
1116840.00171187,-2053327.73797516,2014-07-25 22:34:00,"MET.K5",36,36
1116954.88334425,-2053275.84915093,2014-07-25 23:35:00,"MET.K5",37,37
1117324.29917518,-2066221.20021074,2014-07-27 01:05:00,"MET.K5",117,117
1117373.94306938,-2064862.18014124,2014-07-29 21:29:00,"MET.K5",39,39
1118464.80023351,-2066425.2970266,2014-07-29 22:30:00,"MET.K5",36,36
1117347.84471023,-2066149.67302599,2014-08-01 20:25:00,"MET.K5",117,117
1118221.33835994,-2065329.17959349,2014-08-01 21:25:00,"MET.K5",29,29
1116887.34798161,-2053340.393863,2014-08-04 20:24:00,"MET.K5",36,36
1116814.96562596,-2053336.19502379,2014-08-04 21:24:00,"MET.K5",36,36
1116799.99000013,-2053361.66222473,2014-08-04 22:25:00,"MET.K5",37,37
1116894.47592195,-2053338.77072765,2014-08-06 21:33:00,"MET.K5",36,36
1116808.1975911,-2053326.70774989,2014-08-06 22:33:00,"MET.K5",35,35
1117024.06537941,-2053215.06489481,2014-08-06 23:33:00,"MET.K5",39,39
1117308.68482725,-2053274.33893161,2014-08-09 23:58:00,"MET.K5",41,41
1117734.22173356,-2053188.03802635,2014-08-10 00:58:00,"MET.K5",25,25
1117569.66596643,-2052698.88382837,2014-08-12 02:28:00,"MET.K5",23,23
1116896.24211163,-2053338.82794644,2014-08-12 03:28:00,"MET.K5",36,36
1116898.24929968,-2053331.47897332,2014-08-12 04:28:00,"MET.K5",36,36
1116979.10700223,-2053347.07374708,2014-08-12 05:28:00,"MET.K5",37,37
1117267.80606916,-2053280.42895747,2014-08-13 23:28:00,"MET.K5",39,39
1116816.73181374,-2053336.25223511,2014-08-14 00:28:00,"MET.K5",36,36
1116840.48157541,-2053312.92442294,2014-08-14 01:28:00,"MET.K5",36,36
1117035.69829252,-2052965.19381818,2014-08-14 02:28:00,"MET.K5",40,40
1116898.24929968,-2053331.47897332,2014-08-16 20:01:00,"MET.K5",36,36
1116898.06932811,-2053337.03419866,2014-08-16 21:00:00,"MET.K5",36,36
1117121.29877825,-2053325.73015041,2014-08-16 22:01:00,"MET.K5",37,37
1117116.23812476,-2053318.15100486,2014-08-16 23:00:00,"MET.K5",37,37
1117357.06727407,-2053036.78022825,2014-08-17 00:00:00,"MET.K5",33,33
1117581.12578657,-2052836.43028934,2014-08-17 01:02:00,"MET.K5",26,26
1117108.75006723,-2053330.8845476,2014-08-19 21:13:00,"MET.K5",37,37
1117103.2093046,-2053338.12012231,2014-08-19 22:14:00,"MET.K5",37,37
1117094.67522022,-2053328.57435666,2014-08-19 23:14:00,"MET.K5",37,37
1117166.27228762,-2052974.9856482,2014-08-20 00:14:00,"MET.K5",43,43
1117279.71577068,-2052967.53991456,2014-08-20 01:14:00,"MET.K5",34,34
1117416.99705239,-2052988.67307314,2014-08-20 02:13:00,"MET.K5",29,29
1117543.43648907,-2053016.87094276,2014-08-20 03:15:00,"MET.K5",29,29
