"X","Y","DateTime","ID","wet_recurse$revisits","revisits"
1128203.48563821,-2047208.27517079,2013-12-12 10:08:00,"MET.K5",26,26
1127731.28838615,-2046013.60536054,2013-12-12 11:06:00,"MET.K5",39,39
1127897.6046513,-2046230.42466201,2013-12-12 12:05:00,"MET.K5",40,40
1127703.05921178,-2045957.05827587,2013-12-12 13:06:00,"MET.K5",40,40
1127537.5986581,-2045821.84593504,2013-12-12 14:05:00,"MET.K5",34,34
1127854.11094306,-2045830.38411378,2013-12-12 15:05:00,"MET.K5",37,37
1127679.93204844,-2045691.17667803,2013-12-12 16:05:00,"MET.K5",30,30
1125649.24560773,-2047282.0456292,2013-12-13 08:08:00,"MET.K5",46,46
1125884.37418313,-2047451.04126761,2013-12-13 09:08:00,"MET.K5",43,43
1126655.47958696,-2047140.75199259,2013-12-13 10:08:00,"MET.K5",49,49
1126927.07601595,-2046899.37436465,2013-12-13 11:08:00,"MET.K5",33,33
1127599.82416662,-2045651.46629951,2013-12-13 12:39:00,"MET.K5",32,32
1125216.25314075,-2046183.32187327,2013-12-13 23:29:00,"MET.K5",30,30
1124947.37994614,-2046233.85440829,2013-12-14 00:29:00,"MET.K5",26,26
1124963.65065587,-2046493.93478366,2013-12-14 01:29:00,"MET.K5",32,32
1125133.233766,-2046503.1895884,2013-12-14 02:30:00,"MET.K5",32,32
1125262.03799462,-2046514.818123,2013-12-14 03:28:00,"MET.K5",42,42
1125302.75663499,-2046514.29714437,2013-12-14 04:29:00,"MET.K5",44,44
1125322.20268577,-2046514.93339998,2013-12-14 05:28:00,"MET.K5",46,46
1125459.45136657,-2046701.109977,2013-12-14 06:29:00,"MET.K5",51,51
1125630.82037867,-2046817.95615041,2013-12-14 07:30:00,"MET.K5",54,54
1126290.91770142,-2046817.33213654,2013-12-14 08:28:00,"MET.K5",53,53
1126699.07609722,-2046728.74489252,2013-12-14 09:30:00,"MET.K5",37,37
1127224.76652803,-2046618.06658665,2013-12-14 10:31:00,"MET.K5",22,22
1128000.1468684,-2046341.32659182,2013-12-14 11:29:00,"MET.K5",40,40
1128846.12456924,-2045102.82969998,2013-12-14 14:29:00,"MET.K5",22,22
1131395.72724672,-2045183.11938192,2013-12-14 15:29:00,"MET.K5",23,23
1132749.93998441,-2045606.12281275,2013-12-14 16:29:00,"MET.K5",27,27
1129831.69527755,-2044573.47591259,2013-12-15 07:34:00,"MET.K5",25,25
1126322.98011555,-2046378.99366692,2013-12-16 06:55:00,"MET.K5",33,33
1127291.23805606,-2046264.28150515,2013-12-16 07:54:00,"MET.K5",30,30
1127754.10439979,-2046234.98109992,2013-12-16 08:55:00,"MET.K5",38,38
1125839.05300259,-2046133.25208549,2013-12-17 00:06:00,"MET.K5",29,29
1125967.64420065,-2046313.58867963,2013-12-17 01:05:00,"MET.K5",36,36
1126093.84006256,-2046783.0645704,2013-12-17 02:05:00,"MET.K5",52,52
1126465.90019795,-2047093.7471122,2013-12-17 03:05:00,"MET.K5",52,52
1128781.23562281,-2046376.27572496,2013-12-17 06:07:00,"MET.K5",23,23
1129742.56082861,-2044700.32681948,2013-12-17 13:05:00,"MET.K5",29,29
1130230.54160899,-2044823.93360458,2013-12-17 14:06:00,"MET.K5",24,24
1130500.12797182,-2045075.70283372,2013-12-17 15:05:00,"MET.K5",24,24
1130518.41921121,-2045057.7644939,2013-12-17 16:05:00,"MET.K5",24,24
1130662.59193553,-2045301.69622176,2013-12-17 17:05:00,"MET.K5",22,22
1132872.83827428,-2046010.69065957,2013-12-17 20:05:00,"MET.K5",27,27
1129791.58621424,-2046973.17891619,2013-12-18 03:05:00,"MET.K5",21,21
1129650.70616023,-2047005.61709827,2013-12-18 05:06:00,"MET.K5",25,25
1129535.62067585,-2046792.31588726,2013-12-18 06:05:00,"MET.K5",22,22
1128997.46518649,-2046474.23897595,2013-12-18 07:06:00,"MET.K5",25,25
1128200.4542489,-2046169.92276814,2013-12-18 08:06:00,"MET.K5",35,35
1127625.71619209,-2046156.60570964,2013-12-18 09:05:00,"MET.K5",38,38
1127616.4846804,-2045844.83012606,2013-12-18 10:05:00,"MET.K5",36,36
1130330.69222794,-2045329.69015994,2013-12-18 16:06:00,"MET.K5",23,23
1130698.38052258,-2045289.8984746,2013-12-18 17:06:00,"MET.K5",21,21
1131477.07353735,-2045024.49623398,2013-12-18 18:05:00,"MET.K5",22,22
1133162.24338241,-2045716.18804249,2013-12-18 19:06:00,"MET.K5",29,29
1131808.03863771,-2045293.15053013,2013-12-19 02:05:00,"MET.K5",23,23
1131364.36562329,-2045436.09822354,2013-12-19 03:05:00,"MET.K5",25,25
1131373.08413213,-2045440.09505081,2013-12-19 04:07:00,"MET.K5",25,25
1131386.79995029,-2045453.52599973,2013-12-19 05:06:00,"MET.K5",25,25
1130981.99308687,-2045330.77299034,2013-12-19 06:06:00,"MET.K5",23,23
1130300.204359,-2045449.20169758,2013-12-19 07:05:00,"MET.K5",24,24
1129752.37392044,-2045262.43247424,2013-12-19 08:07:00,"MET.K5",21,21
1129696.77295459,-2045284.704957,2013-12-19 09:07:00,"MET.K5",21,21
1129717.62297227,-2045296.5158774,2013-12-19 10:06:00,"MET.K5",21,21
1129066.77172398,-2047325.67522099,2013-12-20 10:08:00,"MET.K5",25,25
1129097.67860319,-2047300.73657228,2013-12-20 11:06:00,"MET.K5",25,25
1129064.82535214,-2046901.03282909,2013-12-20 13:06:00,"MET.K5",25,25
1129415.69283975,-2047478.07700134,2013-12-20 14:07:00,"MET.K5",26,26
1133110.23445432,-2045736.71605974,2013-12-21 20:19:00,"MET.K5",27,27
1133442.3369639,-2045382.43944136,2013-12-21 21:20:00,"MET.K5",23,23
1132919.569815,-2045507.90340164,2013-12-22 06:19:00,"MET.K5",28,28
1130360.77060068,-2046081.58780052,2013-12-22 09:19:00,"MET.K5",22,22
1130169.82190114,-2044625.40033843,2013-12-22 11:19:00,"MET.K5",22,22
1131314.00564503,-2045460.39406745,2013-12-22 15:19:00,"MET.K5",25,25
1128306.00486912,-2046835.27916006,2013-12-23 10:19:00,"MET.K5",22,22
1127407.69203631,-2045843.53916339,2013-12-23 11:20:00,"MET.K5",30,30
1127515.52760156,-2045793.31152701,2013-12-23 12:20:00,"MET.K5",29,29
1127605.46097533,-2045964.97802824,2013-12-23 13:20:00,"MET.K5",38,38
1127527.14634746,-2046194.15687917,2013-12-23 14:19:00,"MET.K5",39,39
1127245.60589161,-2045929.06557492,2013-12-24 07:19:00,"MET.K5",27,27
1126497.54985782,-2046722.13695058,2013-12-24 08:20:00,"MET.K5",51,51
1126775.83831018,-2046870.31082868,2013-12-24 09:22:00,"MET.K5",39,39
1127289.31389305,-2046538.60978446,2013-12-24 11:20:00,"MET.K5",26,26
1127738.54266476,-2046008.2815441,2013-12-24 12:19:00,"MET.K5",39,39
1127663.49676623,-2045976.15301146,2013-12-24 13:19:00,"MET.K5",39,39
1127557.28816089,-2045815.07694917,2013-12-24 14:20:00,"MET.K5",34,34
1125833.21257751,-2046203.51158983,2013-12-24 19:19:00,"MET.K5",31,31
1125743.1441061,-2046360.00172435,2013-12-24 20:19:00,"MET.K5",32,32
1125587.27686737,-2046364.16879006,2013-12-24 21:19:00,"MET.K5",39,39
1125544.40500457,-2046268.21477297,2013-12-24 22:19:00,"MET.K5",36,36
1125586.49856001,-2046117.57015243,2013-12-24 23:19:00,"MET.K5",33,33
1125581.80123531,-2046098.87666928,2013-12-25 00:19:00,"MET.K5",29,29
1125566.92126781,-2046066.87313847,2013-12-25 01:19:00,"MET.K5",24,24
1125429.54900099,-2046208.83822,2013-12-25 02:19:00,"MET.K5",32,32
1125219.5792067,-2046352.1373322,2013-12-25 03:19:00,"MET.K5",41,41
1125008.20817756,-2046484.26836107,2013-12-25 04:19:00,"MET.K5",35,35
1125043.66862863,-2046698.62955164,2013-12-25 06:19:00,"MET.K5",39,39
1125322.99200394,-2046815.29620419,2013-12-25 07:19:00,"MET.K5",48,48
1125823.17293722,-2047428.64192773,2013-12-25 08:21:00,"MET.K5",42,42
1126274.87904402,-2047684.46151869,2013-12-25 09:19:00,"MET.K5",41,41
1126454.93275149,-2047644.01653833,2013-12-25 10:19:00,"MET.K5",38,38
1126463.65037552,-2047648.01114254,2013-12-25 11:19:00,"MET.K5",38,38
1126511.13491621,-2047656.98376307,2013-12-25 12:19:00,"MET.K5",39,39
1126341.29319519,-2047979.56579055,2013-12-25 13:19:00,"MET.K5",35,35
1125848.72724471,-2047944.87838519,2013-12-25 14:19:00,"MET.K5",35,35
1125569.68256316,-2047928.31959695,2013-12-25 15:19:00,"MET.K5",31,31
1125283.5272572,-2048020.91502851,2013-12-25 16:19:00,"MET.K5",31,31
1124957.66886623,-2047650.58620893,2013-12-25 17:19:00,"MET.K5",33,33
1124619.24043099,-2047556.08978223,2013-12-25 18:19:00,"MET.K5",31,31
1124177.4181361,-2048188.65810895,2013-12-25 21:19:00,"MET.K5",24,24
1124193.38683802,-2048187.32583948,2013-12-25 22:19:00,"MET.K5",22,22
1124214.53716166,-2048189.87151542,2013-12-25 23:19:00,"MET.K5",22,22
1124207.64813503,-2048184.08460768,2013-12-26 00:19:00,"MET.K5",22,22
1124258.72685587,-2048191.31615378,2013-12-26 02:19:00,"MET.K5",23,23
1124570.93811546,-2048005.01075341,2013-12-26 03:20:00,"MET.K5",25,25
1124772.77647317,-2047839.19876568,2013-12-26 04:19:00,"MET.K5",30,30
1124812.82173315,-2047534.61225645,2013-12-26 05:19:00,"MET.K5",31,31
1124766.3943172,-2047331.01749538,2013-12-26 06:19:00,"MET.K5",34,34
1124903.01796576,-2047157.50986086,2013-12-26 07:19:00,"MET.K5",33,33
1125185.40343419,-2047072.1980559,2013-12-26 08:19:00,"MET.K5",39,39
1126070.11786215,-2047128.97757259,2013-12-26 09:19:00,"MET.K5",58,58
1126389.07769671,-2047439.77495921,2013-12-26 10:19:00,"MET.K5",53,53
1126292.25440041,-2048233.80490132,2013-12-26 11:20:00,"MET.K5",27,27
1126198.03065,-2048301.16602614,2013-12-26 12:19:00,"MET.K5",24,24
1126031.67094677,-2048625.71490432,2013-12-26 13:19:00,"MET.K5",21,21
1125714.52147849,-2054351.46314605,2013-12-26 19:19:00,"MET.K5",21,21
1125383.06342726,-2046980.40761497,2013-12-29 14:19:00,"MET.K5",47,47
1125359.56888674,-2046833.17860945,2013-12-29 15:19:00,"MET.K5",49,49
1125292.0212931,-2046788.32694115,2013-12-29 16:19:00,"MET.K5",44,44
1124871.79379328,-2047084.18574463,2013-12-29 17:20:00,"MET.K5",34,34
1124712.43341799,-2047249.5341138,2013-12-29 18:19:00,"MET.K5",35,35
1124426.16791726,-2047399.61076539,2013-12-29 19:19:00,"MET.K5",30,30
1124254.74303683,-2047555.29732338,2013-12-29 20:20:00,"MET.K5",24,24
1124250.44566096,-2047686.78456705,2013-12-29 21:19:00,"MET.K5",24,24
1123954.86961886,-2047851.39138225,2013-12-30 01:19:00,"MET.K5",27,27
1123868.07555276,-2047854.11757434,2013-12-30 02:19:00,"MET.K5",28,28
1123858.81445253,-2047866.7926394,2013-12-30 04:20:00,"MET.K5",30,30
1123871.49043238,-2047857.93764813,2013-12-30 05:19:00,"MET.K5",28,28
1123686.28832983,-2047731.3853853,2013-12-30 06:19:00,"MET.K5",24,24
1123662.81606679,-2047474.78318462,2013-12-30 07:19:00,"MET.K5",25,25
1123628.04021287,-2047347.5842995,2013-12-30 08:19:00,"MET.K5",27,27
1123744.37296525,-2047253.12694575,2013-12-30 09:19:00,"MET.K5",25,25
1123845.44551553,-2047300.92052977,2013-12-30 10:20:00,"MET.K5",24,24
1124570.07448435,-2047382.06841677,2013-12-30 12:19:00,"MET.K5",34,34
1124595.6205057,-2047412.56661408,2013-12-30 13:19:00,"MET.K5",34,34
1124840.90135465,-2047433.56597359,2013-12-30 14:19:00,"MET.K5",30,30
1124883.81499902,-2047149.46571738,2013-12-30 15:19:00,"MET.K5",34,34
1124267.34228867,-2046465.61618126,2013-12-30 16:19:00,"MET.K5",22,22
1124068.90477908,-2046364.58701532,2013-12-30 18:19:00,"MET.K5",21,21
1124022.17143681,-2046440.92452834,2013-12-30 19:19:00,"MET.K5",21,21
1124749.07474441,-2046182.87790812,2013-12-30 22:19:00,"MET.K5",24,24
1124947.3923505,-2046016.94634116,2013-12-30 23:19:00,"MET.K5",21,21
1123573.03406468,-2047026.92127043,2013-12-31 11:19:00,"MET.K5",30,30
1123421.49841303,-2047440.95191279,2013-12-31 12:19:00,"MET.K5",25,25
1123238.66351827,-2047512.8481651,2013-12-31 13:19:00,"MET.K5",26,26
1123182.82541083,-2047488.77994886,2013-12-31 14:19:00,"MET.K5",27,27
1123622.87656085,-2046963.66266386,2014-01-01 10:19:00,"MET.K5",27,27
1123380.19396766,-2047296.85611501,2014-01-01 11:20:00,"MET.K5",25,25
1123266.49138697,-2047419.20883311,2014-01-01 12:20:00,"MET.K5",27,27
1124142.19540288,-2046450.40545134,2014-01-02 07:19:00,"MET.K5",23,23
1124360.51339033,-2046592.87148115,2014-01-02 08:19:00,"MET.K5",25,25
1124941.5486681,-2046899.22052349,2014-01-02 09:19:00,"MET.K5",38,38
1125371.75112658,-2046785.37427735,2014-01-02 10:19:00,"MET.K5",52,52
1126024.54116795,-2046845.68221127,2014-01-02 11:19:00,"MET.K5",50,50
1126696.08807,-2047251.46824899,2014-01-02 12:19:00,"MET.K5",44,44
1126497.67893585,-2047797.44465425,2014-01-02 13:19:00,"MET.K5",36,36
1125929.07707843,-2048516.67534011,2014-01-02 14:19:00,"MET.K5",21,21
1125707.52878166,-2048581.71710427,2014-01-02 15:19:00,"MET.K5",26,26
1125554.72060835,-2048547.04705903,2014-01-02 16:19:00,"MET.K5",26,26
1124849.96706018,-2047967.79143762,2014-01-02 18:20:00,"MET.K5",29,29
1124422.35058373,-2048057.62313013,2014-01-02 19:19:00,"MET.K5",26,26
1124264.090458,-2047918.96786679,2014-01-02 20:20:00,"MET.K5",21,21
1124260.74875292,-2047696.39044973,2014-01-02 21:19:00,"MET.K5",22,22
1124386.04434723,-2047598.52094441,2014-01-02 22:19:00,"MET.K5",26,26
1124437.9118266,-2047581.6782079,2014-01-02 23:19:00,"MET.K5",28,28
1124439.79986535,-2047578.03137672,2014-01-03 01:20:00,"MET.K5",28,28
1124420.05349518,-2047586.65611304,2014-01-03 02:21:00,"MET.K5",27,27
1124933.00323604,-2047755.45274728,2014-01-03 03:19:00,"MET.K5",30,30
1125054.15112299,-2047946.6645002,2014-01-03 05:59:00,"MET.K5",30,30
1125571.13953069,-2047505.66837517,2014-01-03 06:59:00,"MET.K5",40,40
1125925.71905,-2047161.32500095,2014-01-03 07:57:00,"MET.K5",52,52
1126545.05529078,-2046406.66549283,2014-01-03 10:57:00,"MET.K5",32,32
1126774.50184296,-2046911.05489151,2014-01-03 11:58:00,"MET.K5",38,38
1126637.91624563,-2047622.20922939,2014-01-03 13:57:00,"MET.K5",34,34
1125704.18372593,-2048629.8108974,2014-01-03 15:37:00,"MET.K5",24,24
1123330.95605707,-2047775.40139666,2014-01-03 21:36:00,"MET.K5",27,27
1123501.02463781,-2047606.68906039,2014-01-03 22:37:00,"MET.K5",22,22
1123459.94690475,-2047618.3245723,2014-01-03 23:37:00,"MET.K5",22,22
1123465.06837319,-2047624.05337322,2014-01-04 00:37:00,"MET.K5",23,23
1123485.41844757,-2047596.90950254,2014-01-04 02:37:00,"MET.K5",22,22
1123407.90174125,-2047423.82330791,2014-01-04 03:37:00,"MET.K5",25,25
1123436.56187718,-2047033.59091222,2014-01-04 04:36:00,"MET.K5",25,25
1123431.44018222,-2047027.86217079,2014-01-04 05:35:00,"MET.K5",26,26
1124481.4676062,-2046411.43268499,2014-01-04 07:36:00,"MET.K5",26,26
1124875.27559618,-2046544.80942366,2014-01-04 08:37:00,"MET.K5",35,35
1125174.65241011,-2046643.58894249,2014-01-04 09:35:00,"MET.K5",40,40
1124599.10926468,-2047197.62740192,2014-01-04 10:35:00,"MET.K5",30,30
1123539.49948362,-2047891.58847193,2014-01-04 12:35:00,"MET.K5",23,23
1122522.81465569,-2046836.95099554,2014-01-04 15:37:00,"MET.K5",22,22
1122318.23186707,-2090545.2123291,2014-01-20 16:30:00,"MET.K5",28,28
1122655.01697183,-2102014.07422724,2014-01-24 07:30:00,"MET.K5",23,23
1122568.31157545,-2101810.93514464,2014-01-24 08:30:00,"MET.K5",22,22
1122872.47654006,-2101843.38210823,2014-01-24 09:30:00,"MET.K5",21,21
1122969.70933143,-2101522.19209578,2014-01-24 10:29:00,"MET.K5",24,24
1123190.5900552,-2101670.50621797,2014-01-24 11:30:00,"MET.K5",22,22
1123184.99179211,-2101679.58921492,2014-01-24 12:29:00,"MET.K5",22,22
1123228.74432909,-2101690.32703397,2014-01-24 13:30:00,"MET.K5",22,22
1123128.3199845,-2101633.19137272,2014-01-24 14:30:00,"MET.K5",21,21
1123229.61431304,-2101664.40031244,2014-01-24 15:30:00,"MET.K5",22,22
1119891.94367383,-2080264.55159312,2014-11-04 19:32:00,"MET.K5",25,25
1119182.42083352,-2080997.50647044,2014-11-04 20:32:00,"MET.K5",22,22
1121870.76138226,-2083129.40084331,2014-11-04 23:32:00,"MET.K5",21,21
1122696.20353621,-2090752.47572142,2014-11-05 09:32:00,"MET.K5",25,25
1122939.05086128,-2090829.17137594,2014-11-05 10:31:00,"MET.K5",24,24
1122681.3656741,-2090509.11112853,2014-11-06 10:32:00,"MET.K5",26,26
1122686.81561136,-2090186.70184923,2014-11-06 12:32:00,"MET.K5",23,23
1118796.46945019,-2080221.00591182,2014-11-07 01:31:00,"MET.K5",65,65
1118774.32584516,-2080196.17621526,2014-11-07 02:32:00,"MET.K5",63,63
1122082.85454247,-2082698.90884621,2014-11-09 14:19:00,"MET.K5",21,21
1118861.93680342,-2080217.60189223,2014-11-09 20:18:00,"MET.K5",62,62
1126350.10022079,-2090618.7898872,2014-11-12 08:18:00,"MET.K5",21,21
1125748.13986086,-2092669.61355786,2014-11-14 16:19:00,"MET.K5",21,21
1125842.87226864,-2090370.0300201,2014-11-14 19:19:00,"MET.K5",23,23
1122391.95624414,-2090505.02791228,2014-11-15 23:18:00,"MET.K5",28,28
1122902.49019927,-2090496.09015562,2014-11-16 00:18:00,"MET.K5",23,23
1125696.25809463,-2090530.13054371,2014-11-16 07:18:00,"MET.K5",24,24
1127117.01109945,-2091756.99007842,2014-11-16 08:18:00,"MET.K5",26,26
1127461.05238463,-2091816.75838017,2014-11-16 09:18:00,"MET.K5",26,26
1127064.56434312,-2091951.76486018,2014-11-16 15:18:00,"MET.K5",28,28
1122681.4617202,-2090559.17155649,2014-11-17 09:42:00,"MET.K5",26,26
1122918.27353843,-2090552.23584077,2014-11-17 11:39:00,"MET.K5",24,24
1122944.23923858,-2090673.61008467,2014-11-17 12:38:00,"MET.K5",25,25
1122398.94909867,-2090507.11524272,2014-11-17 13:40:00,"MET.K5",28,28
1122560.79095402,-2090471.72079349,2014-11-17 16:37:00,"MET.K5",27,27
1122658.78312431,-2090550.99931476,2014-11-18 10:37:00,"MET.K5",27,27
1122656.86029462,-2090502.73235564,2014-11-18 11:37:00,"MET.K5",27,27
1122640.03604748,-2090583.74586878,2014-11-18 12:37:00,"MET.K5",28,28
1122476.71350841,-2090663.58520631,2014-11-18 13:36:00,"MET.K5",27,27
1122279.18666161,-2090551.32774835,2014-11-18 14:37:00,"MET.K5",27,27
1122725.99918251,-2090759.03103991,2014-11-18 15:37:00,"MET.K5",25,25
1122477.45463074,-2091012.15509373,2014-11-18 16:37:00,"MET.K5",22,22
1122846.35838198,-2090855.7439685,2014-11-19 07:37:00,"MET.K5",25,25
1122942.66062405,-2090667.99549566,2014-11-19 08:37:00,"MET.K5",25,25
1122936.03946645,-2090654.79644376,2014-11-19 11:38:00,"MET.K5",26,26
1122584.71374674,-2090548.53042327,2014-11-19 12:37:00,"MET.K5",27,27
1122313.18798518,-2090537.62919099,2014-11-19 13:37:00,"MET.K5",28,28
1122289.05390033,-2090520.13953685,2014-11-19 14:38:00,"MET.K5",28,28
1122469.65000394,-2090557.67381016,2014-11-20 08:24:00,"MET.K5",26,26
1122473.36295379,-2090552.23564715,2014-11-20 09:27:00,"MET.K5",26,26
1122406.96436702,-2090531.483082,2014-11-20 10:25:00,"MET.K5",28,28
1122619.36638312,-2090197.43207976,2014-11-20 11:25:00,"MET.K5",27,27
1122806.9601994,-2090237.05631378,2014-11-20 12:25:00,"MET.K5",23,23
1123032.13630229,-2090632.04619783,2014-11-20 13:24:00,"MET.K5",26,26
1123061.86936325,-2090640.45428506,2014-11-20 14:24:00,"MET.K5",25,25
1123038.791693,-2090697.15722779,2014-11-20 15:24:00,"MET.K5",25,25
1122405.71092938,-2090357.16959728,2014-11-20 16:24:00,"MET.K5",29,29
1118729.97530832,-2080148.36905953,2014-11-20 23:24:00,"MET.K5",62,62
1118933.26336766,-2080036.42413547,2014-11-21 00:24:00,"MET.K5",60,60
1118460.68817254,-2080119.10699484,2014-11-22 21:32:00,"MET.K5",57,57
1118988.80464311,-2080119.82262643,2014-11-22 22:31:00,"MET.K5",61,61
1118887.49906035,-2080138.72961106,2014-11-23 19:16:00,"MET.K5",60,60
1118849.64647115,-2080215.34266181,2014-11-24 23:51:00,"MET.K5",63,63
1118793.30707483,-2080209.77878594,2014-11-25 18:28:00,"MET.K5",63,63
1119043.6763168,-2083970.18768212,2014-11-25 22:27:00,"MET.K5",21,21
1122842.94091562,-2090640.56791713,2014-11-26 09:28:00,"MET.K5",24,24
1122877.00460763,-2090625.01801783,2014-11-26 10:29:00,"MET.K5",25,25
1122746.78290283,-2090665.17133754,2014-11-26 12:28:00,"MET.K5",25,25
1122658.42064861,-2090667.78739406,2014-11-26 13:29:00,"MET.K5",26,26
1122025.95023768,-2082763.76289702,2014-11-26 20:28:00,"MET.K5",22,22
1119155.47367915,-2079939.93357489,2014-11-26 22:28:00,"MET.K5",52,52
1127987.40866451,-2047644.28160314,2014-11-30 10:23:00,"MET.K5",21,21
1127903.83138498,-2046364.11812796,2014-11-30 12:22:00,"MET.K5",39,39
1128007.78453844,-2046647.49029302,2014-11-30 13:22:00,"MET.K5",29,29
1126902.32602072,-2047491.83670321,2014-11-30 14:22:00,"MET.K5",25,25
1126597.52489363,-2047828.52976293,2014-11-30 15:22:00,"MET.K5",30,30
1126223.70360619,-2047895.98977947,2014-11-30 16:23:00,"MET.K5",34,34
1124816.43186742,-2047911.07661681,2014-11-30 17:22:00,"MET.K5",31,31
1120926.45861638,-2053258.4877946,2014-11-30 21:22:00,"MET.K5",37,37
1117310.17282915,-2066220.73916938,2014-12-01 20:45:00,"MET.K5",75,75
1116887.69177138,-2064920.47543664,2014-12-03 16:14:00,"MET.K5",29,29
1116595.30885857,-2053892.59911403,2014-12-04 10:14:00,"MET.K5",37,37
1116912.02417326,-2053343.04735401,2014-12-04 11:14:00,"MET.K5",72,72
1119052.93449167,-2080639.15458873,2014-12-07 21:36:00,"MET.K5",35,35
1122044.26904216,-2082743.97652634,2014-12-08 02:36:00,"MET.K5",23,23
1125427.96425163,-2092688.54463905,2014-12-08 18:37:00,"MET.K5",21,21
1123424.52933684,-2101745.10209531,2014-12-17 16:24:00,"MET.K5",22,22
1122727.99489747,-2101521.50210216,2014-12-18 11:50:00,"MET.K5",24,24
1123152.54956996,-2101910.25261614,2014-12-18 16:51:00,"MET.K5",25,25
1127714.21723502,-2091901.28851907,2014-12-19 17:50:00,"MET.K5",21,21
1122607.33388027,-2101804.82804581,2014-12-21 10:11:00,"MET.K5",22,22
1122490.11706217,-2101774.94208982,2014-12-21 11:10:00,"MET.K5",21,21
1122919.03849997,-2101665.10552045,2014-12-21 13:10:00,"MET.K5",22,22
1127207.90794398,-2091784.14763354,2014-12-22 16:11:00,"MET.K5",28,28
1127120.10342313,-2091770.07313914,2014-12-22 17:11:00,"MET.K5",28,28
1125776.17888551,-2090885.08138994,2014-12-22 18:10:00,"MET.K5",21,21
1122340.78815589,-2090557.08758999,2014-12-23 02:10:00,"MET.K5",28,28
1122308.63769292,-2090515.23008202,2014-12-23 17:10:00,"MET.K5",29,29
1118784.79040388,-2080200.22830537,2014-12-23 22:10:00,"MET.K5",63,63
1123549.20431168,-2112243.18695032,2014-12-25 21:12:00,"MET.K5",31,31
1119294.83343569,-2080695.33178053,2014-12-30 20:41:00,"MET.K5",23,23
1119022.37192945,-2080280.35779957,2014-12-30 21:42:00,"MET.K5",63,63
1128673.99095098,-2100290.36798091,2015-01-03 17:07:00,"MET.K5",21,21
1128787.40721092,-2100485.18561288,2015-01-04 16:30:00,"MET.K5",22,22
1119115.88520012,-2079747.6848973,2015-01-07 18:39:00,"MET.K5",26,26
1118845.82377647,-2080116.96453951,2015-01-07 19:39:00,"MET.K5",61,61
1118723.69643531,-2080285.34540827,2015-01-09 20:37:00,"MET.K5",66,66
1123440.52507162,-2112380.42650345,2015-01-11 00:37:00,"MET.K5",31,31
1122881.20388679,-2101793.61655661,2015-01-12 04:01:00,"MET.K5",22,22
1122554.63258405,-2101903.17731166,2015-01-12 05:02:00,"MET.K5",22,22
1122881.01755198,-2101799.1723361,2015-01-12 06:02:00,"MET.K5",22,22
1122962.58862055,-2101787.07659758,2015-01-12 11:09:00,"MET.K5",22,22
1122830.28341472,-2101523.07844464,2015-01-12 12:10:00,"MET.K5",22,22
1123050.14838367,-2101649.10833652,2015-01-12 13:09:00,"MET.K5",26,26
1122977.95415258,-2101802.42374275,2015-01-12 14:09:00,"MET.K5",22,22
1122721.72376022,-2101708.54701063,2015-01-12 15:11:00,"MET.K5",21,21
1122674.07422238,-2101708.80269767,2015-01-12 16:08:00,"MET.K5",23,23
1122672.126165,-2101714.29939489,2015-01-12 17:10:00,"MET.K5",23,23
1119021.95768149,-2099106.22519878,2015-01-12 21:08:00,"MET.K5",37,37
1118754.09161905,-2080542.173955,2015-01-13 21:29:00,"MET.K5",61,61
1119255.73705109,-2080006.26993111,2015-01-13 22:30:00,"MET.K5",34,34
1117327.56267648,-2066121.20507153,2015-01-15 20:29:00,"MET.K5",75,75
1116912.24596123,-2053663.74187899,2015-01-16 19:01:00,"MET.K5",71,71
1116915.43869998,-2053346.86497802,2015-01-16 20:02:00,"MET.K5",72,72
1116786.72708054,-2053279.66987615,2015-01-16 21:29:00,"MET.K5",71,71
1117546.13759383,-2053315.40467499,2015-01-17 11:51:00,"MET.K5",32,32
1116933.28694036,-2053341.88217312,2015-01-17 12:52:00,"MET.K5",73,73
1116315.72592485,-2054005.88749891,2015-01-18 00:59:00,"MET.K5",35,35
1121054.74275068,-2053555.57468308,2015-01-18 10:22:00,"MET.K5",36,36
1120413.3032774,-2053644.03698704,2015-01-18 11:22:00,"MET.K5",29,29
1120559.08304963,-2053567.22099164,2015-01-19 10:25:00,"MET.K5",31,31
1120456.08185911,-2053471.17366419,2015-01-19 11:22:00,"MET.K5",28,28
1116934.22042761,-2053258.4965329,2015-01-21 00:58:00,"MET.K5",70,70
1133574.97061236,-2045546.2942257,2015-01-23 22:51:00,"MET.K5",22,22
1129533.25420732,-2048045.58707767,2015-01-24 08:51:00,"MET.K5",21,21
1128989.95760213,-2047831.15637408,2015-01-24 09:51:00,"MET.K5",21,21
1128906.81593366,-2047615.20248126,2015-01-24 10:52:00,"MET.K5",25,25
1128840.80039832,-2047255.1978231,2015-01-24 11:50:00,"MET.K5",26,26
1128888.77447649,-2047249.36151466,2015-01-24 12:54:00,"MET.K5",26,26
1128937.60320762,-2047163.82789021,2015-01-24 13:52:00,"MET.K5",27,27
1129042.27009711,-2047048.6151274,2015-01-24 14:51:00,"MET.K5",27,27
1129764.64137821,-2046985.26861571,2015-01-24 15:50:00,"MET.K5",22,22
1127925.296432,-2047703.42218157,2015-01-25 15:51:00,"MET.K5",21,21
